FHRSID,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,FinalClass,ClassificationSource,postcode_clean,msoa_code,assignment_method,msoa_name,borough_code,borough_name
1535589,Poziomka,poziomka,Retailers - other,88 Golders Green Road London,NW11 8LN,Barnet,-0.198859,51.572925,GROCER_BAKERY,LOCATION_VERIFICATION,NW118LN,E02000061,postcode,Barnet 038,E09000003,Barnet
1735148,Pret A Manger,pret a manger,Restaurant/Cafe/Canteen,2 Golders Green Road London,NW11 8LH,Barnet,-0.195943,51.5720769,BAKERY_CAFE,LOCATION_VERIFICATION,NW118LH,E02000061,postcode,Barnet 038,E09000003,Barnet
1271661,Price Chopper,price chopper,Retailers - other,15 Golders Green Road London,NW11 8DY,Barnet,-0.1962769,51.5717466,GROCER_BAKERY,VERIFIED_CANDIDATE,NW118DY,E02000061,postcode,Barnet 038,E09000003,Barnet
756848,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,612 Finchley Road London,NW11 7RX,Barnet,-0.194676,51.569965,GROCER_BAKERY,LOCATION_VERIFICATION,NW117RX,E02000061,postcode,Barnet 038,E09000003,Barnet
1268719,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,33 Golders Green Road London,NW11 8EE,Barnet,-0.197430998086929,51.5719871520996,GROCER_BAKERY,LOCATION_VERIFICATION,NW118EE,E02000061,postcode,Barnet 038,E09000003,Barnet
1175625,Wenzels The Bakers,wenzels the bakers,Retailers - other,39 Golders Green Road London,NW11 8EE,Barnet,-0.1974135,51.5720692,CORE_BAKERY,LOCATION_VERIFICATION,NW118EE,E02000061,postcode,Barnet 038,E09000003,Barnet
1301433,ACC Polski Supermarket Ltd,acc polski supermarket ltd,Retailers - other,9 Cricklewood Lane London,NW2 1ET,Barnet,-0.214982,51.557345,GROCER_BAKERY,VERIFIED_CANDIDATE,NW21ET,E02000062,postcode,Barnet 039,E09000003,Barnet
1960726,Afg Brent Cross Food & Wine,afg brent cross food and wine,Retailers - other,21 Merchant Street,NW2 8AQ,Barnet,-0.2214222,51.5719946,GROCER_BAKERY,VERIFIED_CANDIDATE,NW28AQ,E02000062,postcode,Barnet 039,E09000003,Barnet
1745534,B Bagel - Brent Cross,b bagel brent cross,Other catering premises,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,CORE_BAKERY,VERIFIED_CANDIDATE,NW43FP,E02000062,postcode,Barnet 039,E09000003,Barnet
1494736,Bakers + Baristas,bakers baristas,Other catering premises,Brent Cross Shopping Centre  Prince Charles Drive London,,Barnet,-0.2237626,51.5764202,BAKERY_CAFE,VERIFIED_CANDIDATE,,E02000062,coordinates,Barnet 039,E09000003,Barnet
1206759,Hotel Chocolat,hotel chocolat,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,BAKERY_CAFE,LOCATION_VERIFICATION,NW43FP,E02000062,postcode,Barnet 039,E09000003,Barnet
1526835,Karma Bakehouse LTD,karma bakehouse ltd,Retailers - other,13 Claremont Way London,NW2 1AJ,Barnet,-0.219885,51.5715939,CORE_BAKERY,VERIFIED_CANDIDATE,NW21AJ,E02000062,postcode,Barnet 039,E09000003,Barnet
951835,La Esquina,la esquina,Restaurant/Cafe/Canteen,48 Cricklewood Lane London,NW2 1HD,Barnet,-0.213488,51.557574,BAKERY_CAFE,VERIFIED_CANDIDATE,NW21HD,E02000062,postcode,Barnet 039,E09000003,Barnet
757407,Marks & Spencer,marks and spencer,Retailers - supermarkets/hypermarkets,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FE,Barnet,-0.224534,51.576185,GROCER_BAKERY,LOCATION_VERIFICATION,NW43FE,E02000062,postcode,Barnet 039,E09000003,Barnet
1927254,Patisserie Valerie,patisserie valerie,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FN,Barnet,-0.224534,51.576185,BAKERY_CAFE,LOCATION_VERIFICATION,NW43FN,E02000062,postcode,Barnet 039,E09000003,Barnet
1927242,Platter (by Benugo At John Lewis),platter by benugo at john lewis,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre Prince Charles Drive,NW4 3FL,Barnet,-0.2237626,51.5764202,BAKERY_CAFE,LOCATION_VERIFICATION,NW43FL,E02000062,postcode,Barnet 039,E09000003,Barnet
1775826,Pret A Manger,pret a manger,Other catering premises,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FZ,Barnet,-0.224534,51.576185,BAKERY_CAFE,LOCATION_VERIFICATION,NW43FZ,E02000062,postcode,Barnet 039,E09000003,Barnet
757409,Tesco,tesco,Retailers - supermarkets/hypermarkets,Tesco Store  Tilling Road London,NW2 1LZ,Barnet,-0.214867,51.574285,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,NW21LZ,E02000062,postcode,Barnet 039,E09000003,Barnet
757349,The Co-operative,the co operative,Retailers - supermarkets/hypermarkets,1 Cricklewood Lane London,NW2 1ET,Barnet,-0.214982,51.557345,GROCER_BAKERY,LOCATION_VERIFICATION,NW21ET,E02000062,postcode,Barnet 039,E09000003,Barnet
757707,The Kanteen,the kanteen,Restaurant/Cafe/Canteen,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,BAKERY_CAFE,VERIFIED_CANDIDATE,NW43FP,E02000062,postcode,Barnet 039,E09000003,Barnet
756628,Waitrose,waitrose,Retailers - supermarkets/hypermarkets,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FQ,Barnet,-0.224534,51.576185,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,NW43FQ,E02000062,postcode,Barnet 039,E09000003,Barnet
1453144,Wenzels The Bakers,wenzels the bakers,Retailers - other,Brent Cross Shopping Centre  Prince Charles Drive London,NW4 3FP,Barnet,-0.224534,51.576185,CORE_BAKERY,LOCATION_VERIFICATION,NW43FP,E02000062,postcode,Barnet 039,E09000003,Barnet
1199781,Ludettino,ludettino,Restaurant/Cafe/Canteen,170 Cricklewood Lane London,NW2 2DX,Barnet,-0.2074512,51.5603755,GROCER_BAKERY,VERIFIED_CANDIDATE,NW22DX,E02000064,postcode,Barnet 041,E09000003,Barnet
1548999,Pinocchio,pinocchio,Retailers - other,166 Cricklewood Lane London,NW2 2DX,Barnet,-0.207332,51.560393,BAKERY_CAFE,LOCATION_VERIFICATION,NW22DX,E02000064,postcode,Barnet 041,E09000003,Barnet
1150456,The Co-operative,the co operative,Retailers - other,713 Finchley Road London,NW11 8AT,Barnet,-0.1975557,51.5633337,GROCER_BAKERY,LOCATION_VERIFICATION,NW118AT,E02000064,postcode,Barnet 041,E09000003,Barnet
1262185,Chestnuts Kiosk,chestnuts kiosk,Restaurant/Cafe/Canteen,"Lesnes Abbey Lodge, New Road, London",SE2 0AX,Bexley,0.120351999998093,51.4794273376465,BAKERY_CAFE,VERIFIED_CANDIDATE,SE20AX,E02000066,postcode,Bexley 002,E09000004,Bexley
1689847,Pret A Manger At BP Thamesmead,pret a manger at bp thamesmead,Takeaway/sandwich shop,"Service Station, Harrow Manorway, London",SE2 9SA,Bexley,0.12143100053072,51.4933624267578,BAKERY_CAFE,VERIFIED_CANDIDATE,SE29SA,E02000066,postcode,Bexley 002,E09000004,Bexley
812231,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Harrow Manorway, Abbey Wood, Greenwich",SE2 9SA,Greenwich,,,GROCER_BAKERY,LOCATION_VERIFICATION,SE29SA,E02000066,postcode,Bexley 002,E09000004,Bexley
1681140,Thamesmead Social,thamesmead social,Restaurant/Cafe/Canteen,"Lakeside Complex, 2 Bazalgette Way, London",SE2 9AN,Bexley,0.1240915,51.5010668,BAKERY_CAFE,VERIFIED_CANDIDATE,SE29AN,E02000066,postcode,Bexley 002,E09000004,Bexley
620280,Asda Superstore,asda superstore,Retailers - supermarkets/hypermarkets,"301 Lower Road, Belvedere, Kent",DA17 6DF,Bexley,0.154425,51.491611,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,DA176DF,E02000067,postcode,Bexley 003,E09000004,Bexley
1104872,Lidl Belvedere,lidl belvedere,Retailers - other,"Clydesdale Way, Belvedere, Kent",DA17 6FD,Bexley,0.15652,51.49694,GROCER_BAKERY,VERIFIED_CANDIDATE,DA176FD,E02000067,postcode,Bexley 003,E09000004,Bexley
1411107,Rombi's,rombi s,Retailers - other,"14 Albert Road, Belvedere, Kent",DA17 5LJ,Bexley,0.1441985,51.481573,GROCER_BAKERY,VERIFIED_CANDIDATE,DA175LJ,E02000067,postcode,Bexley 003,E09000004,Bexley
684037,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"72 Nuxley Road, Belvedere, Kent",DA17 5JG,Bexley,0.145655,51.482482,GROCER_BAKERY,LOCATION_VERIFICATION,DA175JG,E02000067,postcode,Bexley 003,E09000004,Bexley
1069099,Bake & Go,bake and go,Manufacturers/packers,"Unit N12, Europa Trading Estate, Fraser Road, Erith",DA8 1QL,Bexley,0.1709597,51.4825193,CORE_BAKERY,VERIFIED_CANDIDATE,DA81QL,E02000068,postcode,Bexley 004,E09000004,Bexley
1704723,Greggs,greggs,Retailers - other,"Erith Shopping Centre, Erith High Street, Erith, Kent",DA8 1TA,Bexley,,,CORE_BAKERY,LOCATION_VERIFICATION,DA81TA,E02000068,postcode,Bexley 004,E09000004,Bexley
1793825,Mithai,mithai,Retailers - other,"94 Lower Road, Belvedere, Kent",DA17 6DZ,Bexley,0.162275,51.490054,CORE_BAKERY,VERIFIED_CANDIDATE,DA176DZ,E02000068,postcode,Bexley 004,E09000004,Bexley
682887,Morrisons,morrisons,Retailers - supermarkets/hypermarkets,"James Watt Way, Erith, Kent",DA8 2AH,Bexley,0.184678,51.480178,GROCER_BAKERY,LOCATION_VERIFICATION,DA82AH,E02000068,postcode,Bexley 004,E09000004,Bexley
1748441,Morrisons Daily Erith,morrisons daily erith,Retailers - other,"Petrol Station, Morrisons, James Watt Way, Erith",DA8 2AH,Bexley,,,GROCER_BAKERY,VERIFIED_CANDIDATE,DA82AH,E02000068,postcode,Bexley 004,E09000004,Bexley
1662478,Sainsbury's Supermarkets,sainsbury s supermarkets,Retailers - supermarkets/hypermarkets,"Sainsbury's, 1 Bronze Walk, Erith, Kent",DA8 1GF,Bexley,0.1642419,51.4831462,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,DA81GF,E02000069,postcode,Bexley 005,E09000004,Bexley
695320,Greggs PLC,greggs plc,Takeaway/sandwich shop,"7 Wilton Road, Abbey Wood, Greenwich",SE2 9RH,Greenwich,0.1211436,51.4900321,CORE_BAKERY,LOCATION_VERIFICATION,SE29RH,E02000070,postcode,Bexley 006,E09000004,Bexley
1519318,Morrisons Daily,morrisons daily,Retailers - other,"3 - 5 Wilton Road, Abbey Wood, Greenwich",SE2 9RH,Greenwich,0.1210614,51.489962,GROCER_BAKERY,LOCATION_VERIFICATION,SE29RH,E02000070,postcode,Bexley 006,E09000004,Bexley
329421,Belmont Service Station / Londis,belmont service station londis,Retailers - other,"10 - 14 Belmont Road, Erith, Kent",DA8 1LB,Bexley,0.156858,51.472645,GROCER_BAKERY,VERIFIED_CANDIDATE,DA81LB,E02000071,postcode,Bexley 007,E09000004,Bexley
329428,Crumbs Bakery,crumbs bakery,Retailers - other,"220 Bexley Road, Erith, Kent",DA8 3HD,Bexley,0.162383,51.474072,CORE_BAKERY,VERIFIED_CANDIDATE,DA83HD,E02000071,postcode,Bexley 007,E09000004,Bexley
1083208,Budgens,budgens,Retailers - other,"190 Rainbow Road, Erith, Kent",DA8 2EQ,Bexley,0.1911298,51.4717127,GROCER_BAKERY,LOCATION_VERIFICATION,DA82EQ,E02000072,postcode,Bexley 008,E09000004,Bexley
1519439,Morrisons Daily,morrisons daily,Retailers - other,"43 - 49 Forest Road, Erith, Kent",DA8 2NU,Bexley,0.190737,51.468365,GROCER_BAKERY,LOCATION_VERIFICATION,DA82NU,E02000072,postcode,Bexley 008,E09000004,Bexley
1883644,Bagels And Pastries,bagels and pastries,Takeaway/sandwich shop,"154 Brampton Road, Bexleyheath, Kent",DA7 4SY,Bexley,0.130075,51.471741,BAKERY_CAFE,VERIFIED_CANDIDATE,DA74SY,E02000073,postcode,Bexley 009,E09000004,Bexley
1853743,Popsey Coffee 2 Ltd,popsey coffee 2 ltd,Restaurant/Cafe/Canteen,"4 Station Approach, Bexleyheath, Kent",DA7 4QP,Bexley,0.1331507,51.4636627,BAKERY_CAFE,VERIFIED_CANDIDATE,DA74QP,E02000073,postcode,Bexley 009,E09000004,Bexley
782383,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"267 Brampton Road, Bexleyheath, Kent",DA7 4TA,Bexley,0.128143,51.472621,GROCER_BAKERY,LOCATION_VERIFICATION,DA74TA,E02000073,postcode,Bexley 009,E09000004,Bexley
376331,The Bakery,the bakery,Retailers - other,"7 Pickford Lane, Bexleyheath, Kent",DA7 4RD,Bexley,0.132463,51.464287,BAKERY_CAFE,LOCATION_VERIFICATION,DA74RD,E02000073,postcode,Bexley 009,E09000004,Bexley
329376,The Co-Operative,the co operative,Retailers - supermarkets/hypermarkets,"4-12 Pickford Lane, Bexleyheath, Kent",DA7 4QW,Bexley,0.13309,51.464447,GROCER_BAKERY,LOCATION_VERIFICATION,DA74QW,E02000073,postcode,Bexley 009,E09000004,Bexley
956968,Shell Erith,shell erith,Retailers - other,"Northend Road, Erith, Kent",DA8 3QF,Bexley,0.182129,51.464811,GROCER_BAKERY,VERIFIED_CANDIDATE,DA83QF,E02000074,postcode,Bexley 010,E09000004,Bexley
329467,T K Best One,t k best one,Retailers - other,"3B Lincoln Road, Erith, Kent",DA8 2DX,Bexley,0.185455,51.465406,GROCER_BAKERY,VERIFIED_CANDIDATE,DA82DX,E02000074,postcode,Bexley 010,E09000004,Bexley
468320,Maddison's Bakery,maddison s bakery,Retailers - other,"156 Long Lane, Bexleyheath, Kent",DA7 5AQ,Bexley,0.144927,51.46665,CORE_BAKERY,VERIFIED_CANDIDATE,DA75AQ,E02000075,postcode,Bexley 011,E09000004,Bexley
1937258,Shiona's,shiona s,Restaurant/Cafe/Canteen,"6 The Pantiles, Bexleyheath, Kent",DA7 5HD,Bexley,0.141334,51.473235,BAKERY_CAFE,VERIFIED_CANDIDATE,DA75HD,E02000075,postcode,Bexley 011,E09000004,Bexley
329354,The Co-Operative,the co operative,Retailers - supermarkets/hypermarkets,"131-135 Long Lane, Bexleyheath, Kent",DA7 5AE,Bexley,0.145686,51.465943,GROCER_BAKERY,VERIFIED_CANDIDATE,DA75AE,E02000075,postcode,Bexley 011,E09000004,Bexley
1113344,Belle's Bakery,belle s bakery,Retailers - other,"52 Wrotham Road, Welling, Kent",DA16 1LN,Bexley,0.121719,51.468862,CORE_BAKERY,VERIFIED_CANDIDATE,DA161LN,E02000077,postcode,Bexley 013,E09000004,Bexley
329334,Costcutters Welling,costcutters welling,Retailers - other,"180 - 182 Upper Wickham Lane, Welling, Kent",DA16 3EB,Bexley,0.110067,51.46846,GROCER_BAKERY,VERIFIED_CANDIDATE,DA163EB,E02000077,postcode,Bexley 013,E09000004,Bexley
451411,Jordan Food & Wine Also T/A Magic Sweets And Drinks,jordan food and wine also t a magic sweets and drinks,Retailers - other,"257 Upper Wickham Lane, Welling, Kent",DA16 3AP,Bexley,0.110921,51.471053,GROCER_BAKERY,VERIFIED_CANDIDATE,DA163AP,E02000077,postcode,Bexley 013,E09000004,Bexley
587340,Tesco,tesco,Retailers - supermarkets/hypermarkets,"172 Upper Wickham Lane, Welling, Kent",DA16 3DX,Bexley,0.110259,51.46763,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,DA163DX,E02000077,postcode,Bexley 013,E09000004,Bexley
1793826,Baked By Sam,baked by sam,Retailers - other,"98 Barnehurst Road, Bexleyheath, Kent",DA7 6HG,Bexley,0.158287,51.465711,CORE_BAKERY,VERIFIED_CANDIDATE,DA76HG,E02000078,postcode,Bexley 014,E09000004,Bexley
804025,Costcutter,costcutter,Retailers - other,"1 Midfield Parade, Mayplace Road East, Bexleyheath, Kent",DA7 6NA,Bexley,0.161249,51.460459,GROCER_BAKERY,LOCATION_VERIFICATION,DA76NA,E02000078,postcode,Bexley 014,E09000004,Bexley
329065,Northend Mini Market,northend mini market,Retailers - other,"4 Parkside Parade, Northend Road, Crayford, Dartford",DA1 4RA,Bexley,0.181738,51.463848,GROCER_BAKERY,VERIFIED_CANDIDATE,DA14RA,E02000078,postcode,Bexley 014,E09000004,Bexley
574427,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"308 Erith Road, Bexleyheath, Kent",DA7 6HJ,Bexley,0.158198,51.467188,GROCER_BAKERY,LOCATION_VERIFICATION,DA76HJ,E02000078,postcode,Bexley 014,E09000004,Bexley
1384868,Alli Bhavan,alli bhavan,Retailers - other,"11 - 15 Market Place, Bexleyheath, Kent",DA6 7DZ,Bexley,0.1469317,51.4566843,GROCER_BAKERY,VERIFIED_CANDIDATE,DA67DZ,E02000079,postcode,Bexley 015,E09000004,Bexley
329297,Asda,asda,Retailers - supermarkets/hypermarkets,"160 Broadway, Bexleyheath, Kent",DA6 7BN,Bexley,0.141893,51.4572,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,DA67BN,E02000079,postcode,Bexley 015,E09000004,Bexley
1765005,Auntie Anne's Bexleyheath,auntie anne s bexleyheath,Mobile caterer,"Unit 2, Central Mall, Broadway Shopping Centre, Bexleyheath",DA6 7JN,Bexley,,,CORE_BAKERY,VERIFIED_CANDIDATE,DA67JN,E02000079,postcode,Bexley 015,E09000004,Bexley
1723195,B&M Retail,b and m retail,Retailers - other,"74 Broadway, Bexleyheath, Kent",DA6 7DF,Bexley,0.148091,51.45616,GROCER_BAKERY,LOCATION_VERIFICATION,DA67DF,E02000079,postcode,Bexley 015,E09000004,Bexley
329308,Bake Aways,bake aways,Retailers - other,"264 Broadway, Bexleyheath, Kent",DA6 8BE,Bexley,0.135499,51.458063,BAKERY_CAFE,VERIFIED_CANDIDATE,DA68BE,E02000079,postcode,Bexley 015,E09000004,Bexley
1612093,Bakers And Baristas,bakers and baristas,Restaurant/Cafe/Canteen,"75 The Mall, Bexleyheath, Kent",DA6 7JJ,Bexley,0.1461856,51.4561224,BAKERY_CAFE,LOCATION_VERIFICATION,DA67JJ,E02000079,postcode,Bexley 015,E09000004,Bexley
1303206,Bexley Community Pantry,bexley community pantry,Retailers - other,"301C Broadway, Bexleyheath, Kent",DA6 8DT,Bexley,0.1342647,51.4579229,GROCER_BAKERY,VERIFIED_CANDIDATE,DA68DT,E02000079,postcode,Bexley 015,E09000004,Bexley
1835829,Grape Tree,grape tree,Mobile caterer,"Central Mall, Broadway Shopping Centre, Bexleyheath, Kent",DA6 7JJ,Bexley,,,GROCER_BAKERY,LOCATION_VERIFICATION,DA67JJ,E02000079,postcode,Bexley 015,E09000004,Bexley
1687702,Green Stop Trading At Alli Bhavan,green stop trading at alli bhavan,Retailers - other,"11 - 15 Market Place, Bexleyheath, Kent",DA6 7DZ,Bexley,0.1469317,51.4566843,GROCER_BAKERY,VERIFIED_CANDIDATE,DA67DZ,E02000079,postcode,Bexley 015,E09000004,Bexley
1692849,Greggs,greggs,Restaurant/Cafe/Canteen,"Broadway, Bexleyheath, Kent",DA6 7JN,Bexley,0.14963687,51.45595405,CORE_BAKERY,LOCATION_VERIFICATION,DA67JN,E02000079,postcode,Bexley 015,E09000004,Bexley
984334,Lidl Bexleyheath,lidl bexleyheath,Retailers - supermarkets/hypermarkets,"Lidl, 20 Broadway, Bexleyheath, Kent",DA6 7LL,Bexley,0.149984002113342,51.4560890197754,GROCER_BAKERY,VERIFIED_CANDIDATE,DA67LL,E02000079,postcode,Bexley 015,E09000004,Bexley
1716854,Lollius,lollius,Restaurant/Cafe/Canteen,"111 Broadway, Bexleyheath, Kent",DA6 7JH,Bexley,0.144421,51.456479,BAKERY_CAFE,VERIFIED_CANDIDATE,DA67JH,E02000079,postcode,Bexley 015,E09000004,Bexley
1714119,Londis Broadway,londis broadway,Retailers - other,"246 Broadway, Bexleyheath, Kent",DA6 8AS,Bexley,0.1368688,51.4578934,GROCER_BAKERY,VERIFIED_CANDIDATE,DA68AS,E02000079,postcode,Bexley 015,E09000004,Bexley
687090,Marks & Spencer,marks and spencer,Retailers - supermarkets/hypermarkets,"55 Broadway, Bexleyheath, Kent",DA6 7JN,Bexley,0.146147,51.456133,GROCER_BAKERY,LOCATION_VERIFICATION,DA67JN,E02000079,postcode,Bexley 015,E09000004,Bexley
1716850,Mays Of London,mays of london,Restaurant/Cafe/Canteen,"40 - 46 Avenue Road, Bexleyheath, Kent",DA7 4EG,Bexley,0.132462,51.4624792,BAKERY_CAFE,VERIFIED_CANDIDATE,DA74EG,E02000079,postcode,Bexley 015,E09000004,Bexley
1338501,Muffin Break,muffin break,Restaurant/Cafe/Canteen,"Unit 2, 131 Broadway, Bexleyheath, Kent",DA6 7HF,Bexley,0.143749997019768,51.4565887451172,BAKERY_CAFE,LOCATION_VERIFICATION,DA67HF,E02000079,postcode,Bexley 015,E09000004,Bexley
1641963,Panku,panku,Takeaway/sandwich shop,"ASDA, 160 Broadway, Bexleyheath, Kent",DA6 7BN,Bexley,0.1427916,51.4574166,GROCER_BAKERY,LOCATION_VERIFICATION,DA67BN,E02000079,postcode,Bexley 015,E09000004,Bexley
687105,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"81 - 87 Avenue Road, Bexleyheath, Kent",DA7 4EQ,Bexley,0.13182,51.462212,GROCER_BAKERY,LOCATION_VERIFICATION,DA74EQ,E02000079,postcode,Bexley 015,E09000004,Bexley
738294,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"72 Broadway, Bexleyheath, Kent",DA6 7DF,Bexley,0.148091,51.456159,GROCER_BAKERY,LOCATION_VERIFICATION,DA67DF,E02000079,postcode,Bexley 015,E09000004,Bexley
587339,Harrisons,harrisons,Retailers - other,"172-174 Park View Road, Welling, Kent",DA16 1ST,Bexley,0.114319,51.461711,GROCER_BAKERY,LOCATION_VERIFICATION,DA161ST,E02000080,postcode,Bexley 016,E09000004,Bexley
1009721,Lidl Welling,lidl welling,Retailers - supermarkets/hypermarkets,"46 - 60 Upper Wickham Lane, Welling, Kent",DA16 3HF,Bexley,0.107984997332096,51.4635887145996,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,DA163HF,E02000080,postcode,Bexley 016,E09000004,Bexley
665221,Morrisons,morrisons,Retailers - supermarkets/hypermarkets,"71 - 79 Welling High Street, Welling, Kent",DA16 1TU,Bexley,0.110817,51.462242,GROCER_BAKERY,LOCATION_VERIFICATION,DA161TU,E02000080,postcode,Bexley 016,E09000004,Bexley
1714118,Shell Bellegrove,shell bellegrove,Retailers - other,"Budgens, 145 - 175 Bellegrove Road, Welling, Kent",DA16 3QS,Bexley,0.0990704,51.4636034,GROCER_BAKERY,VERIFIED_CANDIDATE,DA163QS,E02000080,postcode,Bexley 016,E09000004,Bexley
1689841,Shreeji Cash & Carry,shreeji cash and carry,Retailers - other,"44A Bellegrove Road, Welling, Kent",DA16 3PY,Bexley,0.104196,51.463224,GROCER_BAKERY,VERIFIED_CANDIDATE,DA163PY,E02000080,postcode,Bexley 016,E09000004,Bexley
799181,Skonis LT,skonis lt,Retailers - other,"39 - 41 Welling High Street, Welling, Kent",DA16 1TU,Bexley,0.110816,51.462241,GROCER_BAKERY,VERIFIED_CANDIDATE,DA161TU,E02000080,postcode,Bexley 016,E09000004,Bexley
451404,Tesco Welling Superstore,tesco welling superstore,Retailers - supermarkets/hypermarkets,"Embassy Court, Welling, Kent",DA16 1TH,Bexley,0.109772,51.462072,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT,DA161TH,E02000080,postcode,Bexley 016,E09000004,Bexley
329691,Worths Bakery,worths bakery,Manufacturers/packers,"110 Welling High Street, Welling, Kent",DA16 1TJ,Bexley,0.1091349,51.4620648,CORE_BAKERY,VERIFIED_CANDIDATE,DA161TJ,E02000080,postcode,Bexley 016,E09000004,Bexley
1064854,Anchor Service Station,anchor service station,Retailers - other,"Anchor Garage, 322 Bellegrove Road, Welling, Kent",DA16 3RW,Bexley,0.085291,51.466331,GROCER_BAKERY,VERIFIED_CANDIDATE,DA163RW,E02000082,postcode,Bexley 018,E09000004,Bexley
709085,The Co-Operative,the co operative,Retailers - supermarkets/hypermarkets,"21-23 Falconwood Parade, Welling, Kent",DA16 2PQ,Bexley,0.093377,51.457402,GROCER_BAKERY,LOCATION_VERIFICATION,DA162PQ,E02000082,postcode,Bexley 018,E09000004,Bexley
1802993,Cloud Nine Crayford,cloud nine crayford,Restaurant/Cafe/Canteen,"169 Crayford Road, Crayford, Dartford, Kent",DA1 4HA,Bexley,0.1797014,51.4510975,BAKERY_CAFE,VERIFIED_CANDIDATE,DA14HA,E02000083,postcode,Bexley 019,E09000004,Bexley
632827,Costa Crayford (Next),costa crayford next,Restaurant/Cafe/Canteen,"3 Tower Retail Park, Crayford Road, Crayford, Dartford",DA1 4LD,Bexley,0.181875,51.451327,BAKERY_CAFE,VERIFIED_CANDIDATE,DA14LD,E02000083,postcode,Bexley 019,E09000004,Bexley
1438464,Greggs,greggs,Retailers - other,"1 Tower Park Road, Crayford, Dartford, Kent",DA1 4LB,Bexley,0.1823267,51.4503112,CORE_BAKERY,LOCATION_VERIFICATION,DA14LB,E02000083,postcode,Bexley 019,E09000004,Bexley
