FHRSID,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,FinalClass,ClassificationSource
520600,Sainsbury's Supermarkets Ltd,sainsbury s supermarkets ltd,Retailers - supermarkets/hypermarkets,"Sainsburys Local, 132 Coldharbour Lane, Hayes",UB3 3HG,Hillingdon,-0.412214010953903,51.5116767883301,GROCER_BAKERY,LOCATION_VERIFICATION
1646929,Kabir Bakery,kabir bakery,Retailers - other,"114-126 Coldharbour Lane, Hayes",UB3 3HL,Hillingdon,-0.414769,51.509462,BAKERY_CAFE,VERIFIED_CANDIDATE
811854,Asda Stores Ltd,asda stores ltd,Retailers - supermarkets/hypermarkets,"Asda Stores Ltd, Millington Road, Hayes",UB3 4AZ,Hillingdon,-0.428399,51.501993,GROCER_BAKERY,VERIFIED_CANDIDATE
520390,Greggs,greggs,Retailers - other,"25 Station Road, Hayes",UB3 4BD,Hillingdon,-0.418613,51.506664,CORE_BAKERY,LOCATION_VERIFICATION
520406,Iceland Foods Plc,iceland foods plc,Retailers - supermarkets/hypermarkets,"Iceland Foods Plc, 27-37 Station Road, Hayes",UB3 4DX,Hillingdon,-0.4184809,51.5062038,GROCER_BAKERY,LOCATION_VERIFICATION
520252,Zabka London,zabka london,Retailers - other,"322 High Street, Harlington",UB3 5DU,Hillingdon,-0.43493,51.485463,GROCER_BAKERY,VERIFIED_CANDIDATE
518696,Quality Foods - Quality Food Online,quality foods quality food online,Retailers - other,"1-3 Uxbridge Road, Hayes",UB4 0JN,Hillingdon,-0.392623,51.513091,GROCER_BAKERY,VERIFIED_CANDIDATE
782111,Mieszko Food City Limited,mieszko food city limited,Retailers - other,"784 Uxbridge Road, Hayes",UB4 0RS,Hillingdon,-0.416069,51.521007,GROCER_BAKERY,VERIFIED_CANDIDATE
519429,Noor Mahal Sweets,noor mahal sweets,Takeaway/sandwich shop,"670 Uxbridge Road, Hayes",UB4 0RY,Hillingdon,-0.412426,51.519655,CORE_BAKERY,VERIFIED_CANDIDATE
520611,Supreme Bakers,supreme bakers,Retailers - other,"658 Uxbridge Road, Hayes",UB4 0RY,Hillingdon,-0.412426,51.519655,CORE_BAKERY,VERIFIED_CANDIDATE
518875,Lidl,lidl,Retailers - supermarkets/hypermarkets,"482 Uxbridge Road, Hayes",UB4 0SD,Hillingdon,-0.408694,51.518381,GROCER_BAKERY,LOCATION_VERIFICATION
520435,Kingshill Bakery,kingshill bakery,Retailers - other,"300 Kingshill Avenue, Hayes",UB4 8BX,Hillingdon,-0.422993,51.531712,CORE_BAKERY,VERIFIED_CANDIDATE
1655696,Safa Hayes Food Centre Ltd,safa hayes food centre ltd,Retailers - other,"282 Kingshill Avenue, Hayes",UB4 8BY,Hillingdon,-0.421454,51.532024,GROCER_BAKERY,VERIFIED_CANDIDATE
520291,Iceland Foods Plc,iceland foods plc,Retailers - supermarkets/hypermarkets,"1314 Uxbridge Road, Hayes",UB4 8JG,Hillingdon,-0.434834,51.525693,GROCER_BAKERY,LOCATION_VERIFICATION
556035,Costcutter & Imayam's,costcutter and imayam s,Retailers - other,"101-103 Lansbury Drive, Hayes",UB4 8RW,Hillingdon,-0.420248,51.525623,GROCER_BAKERY,VERIFIED_CANDIDATE
1246608,Food Bazaar - Harbans General Trading Ltd,food bazaar harbans general trading ltd,Retailers - other,"266b Yeading Lane, Hayes",UB4 9AX,Hillingdon,-0.398602,51.528333,GROCER_BAKERY,VERIFIED_CANDIDATE
519364,Nisa Local,nisa local,Retailers - other,"12 - 14 Welbeck Court, Welbeck Avenue",UB4 9EY,Hillingdon,-0.406054,51.530431,GROCER_BAKERY,LOCATION_VERIFICATION
518863,Tesco,tesco,Retailers - supermarkets/hypermarkets,"Tesco Extra, Glencoe Road, Hayes",UB4 9SQ,Hillingdon,-0.385086,51.524865,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1857018,Shell West Drayton,shell west drayton,Retailers - other,"Harmondsworth Road, West Drayton",UB7 0AE,Hillingdon,-0.474025,51.490033,GROCER_BAKERY,VERIFIED_CANDIDATE
520153,Madeirinhas Portuguese Delicatessen,madeirinhas portuguese delicatessen,Retailers - other,"47 Sipson Way, West Drayton",UB7 0DW,Hillingdon,-0.454784,51.483128,GROCER_BAKERY,VERIFIED_CANDIDATE
1229448,Sainsbury's,sainsbury s,Retailers - supermarkets/hypermarkets,"Waterside, Speedbird Way, West Drayton",UB7 0GA,Hillingdon,-0.487052,51.4855,GROCER_BAKERY,LOCATION_VERIFICATION
519846,Sainsburys,sainsburys,Retailers - supermarkets/hypermarkets,"Waterside, Speedbird Way, West Drayton",UB7 0GA,Hillingdon,-0.487052,51.4855,GROCER_BAKERY,LOCATION_VERIFICATION
1669723,Cake House Bakery,cake house bakery,Retailers - other,"26 High Street, Yiewsley",UB7 7DP,Hillingdon,-0.472444,51.511918,CORE_BAKERY,LOCATION_VERIFICATION
806357,Wenzels,wenzels,Retailers - other,"94-96 High Street, Yiewsley",UB7 7DU,Hillingdon,-0.4724628,51.5129444,CORE_BAKERY,LOCATION_VERIFICATION
519604,Tesco,tesco,Retailers - supermarkets/hypermarkets,"Tesco Extra, Chantry Close, West Drayton",UB7 7FP,Hillingdon,-0.477337,51.515569,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
518714,Aldi Stores Ltd,aldi stores ltd,Retailers - supermarkets/hypermarkets,"141-161 High Street, Yiewsley",UB7 7QN,Hillingdon,-0.474619,51.514527,GROCER_BAKERY,LOCATION_VERIFICATION
1777521,Shell Yiewsley,shell yiewsley,Retailers - other,"Service Station, 209 High Street, Yiewsley",UB7 7QP,Hillingdon,-0.4767659,51.5165793,GROCER_BAKERY,VERIFIED_CANDIDATE
1774799,B&M Retail,b and m retail,Retailers - supermarkets/hypermarkets,"1a Fairfield Road, West Drayton",UB7 8EY,Hillingdon,-0.471477,51.513677,GROCER_BAKERY,LOCATION_VERIFICATION
1807511,Nessy's & Normans,nessy s and normans,Restaurant/Cafe/Canteen,"5 Mulberry Parade, West Drayton",UB7 9AE,Hillingdon,-0.4580935,51.5044475,BAKERY_CAFE,VERIFIED_CANDIDATE
682348,Sainsbury's Supermarkets Ltd,sainsbury s supermarkets ltd,Retailers - supermarkets/hypermarkets,"Unit 1 Hampstead House, 2 Spring Promenade, West Drayton",UB7 9GL,Hillingdon,-0.459756,51.505673,GROCER_BAKERY,LOCATION_VERIFICATION
1935895,Uxbridge Grocery,uxbridge grocery,Retailers - other,"51 Windsor Street, Uxbridge",UB8 1AB,Hillingdon,-0.480595,51.54542,GROCER_BAKERY,VERIFIED_CANDIDATE
1436921,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Unit 212 - 213 Intu Uxbridge The Chimes Shopping Centre, High Street, Uxbridge",UB8 1GA,Hillingdon,-0.4764721,51.5456743,GROCER_BAKERY,LOCATION_VERIFICATION
1909234,Patisserie Valerie,patisserie valerie,Restaurant/Cafe/Canteen,"63a High Street, Uxbridge",UB8 1JP,Hillingdon,-0.4813538,51.5480576,BAKERY_CAFE,LOCATION_VERIFICATION
1774794,Pret a Manger Uxbridge,pret a manger uxbridge,Restaurant/Cafe/Canteen,"48-49 High Street, Uxbridge",UB8 1JP,Hillingdon,-0.47997,51.5461459,BAKERY_CAFE,VERIFIED_CANDIDATE
1634844,Hefaure,hefaure,Restaurant/Cafe/Canteen,"168 High Street, Uxbridge",UB8 1JX,Hillingdon,-0.478544,51.5461728,BAKERY_CAFE,LOCATION_VERIFICATION
519903,Greggs,greggs,Retailers - other,"152-153 High Street, Uxbridge",UB8 1JY,Hillingdon,-0.479539,51.546819,CORE_BAKERY,LOCATION_VERIFICATION
1603008,Wenzel's the Bakers,wenzel s the bakers,Retailers - other,"164 High Street, Uxbridge",UB8 1JZ,Hillingdon,-0.478821,51.546297,CORE_BAKERY,LOCATION_VERIFICATION
1955031,Greggs,greggs,Retailers - other,"39-40 Market Square, Uxbridge",UB8 1LH,Hillingdon,-0.4802958,51.5464793,CORE_BAKERY,LOCATION_VERIFICATION
519885,Iceland Foods Plc,iceland foods plc,Retailers - supermarkets/hypermarkets,"27 Market Square, Uxbridge",UB8 1LH,Hillingdon,-0.481194,51.546049,GROCER_BAKERY,LOCATION_VERIFICATION
519922,Wenzels The Bakers,wenzels the bakers,Retailers - other,"29 Market Square, Uxbridge",UB8 1LH,Hillingdon,-0.481194,51.546049,CORE_BAKERY,LOCATION_VERIFICATION
1864621,Uxbridge Bargain Centre Ltd,uxbridge bargain centre ltd,Retailers - other,"7 Vine Street, Uxbridge",UB8 1QE,Hillingdon,-0.477687,51.5447099,GROCER_BAKERY,VERIFIED_CANDIDATE
1928159,Ambala,ambala,Other catering premises,"33 Belmont Road, Uxbridge",UB8 1QT,Hillingdon,-0.4787367,51.5478462,GROCER_BAKERY,LOCATION_VERIFICATION
518678,Sainsbury's Supermarkets Ltd,sainsbury s supermarkets ltd,Retailers - supermarkets/hypermarkets,"J Sainsbury Plc, York Road, Uxbridge",UB8 1QW,Hillingdon,-0.474848,51.548655,GROCER_BAKERY,LOCATION_VERIFICATION
519873,Marks & Spencer Plc,marks and spencer plc,Retailers - supermarkets/hypermarkets,"54 High Street, Uxbridge",UB8 1TL,Hillingdon,-0.480699,51.546627,GROCER_BAKERY,LOCATION_VERIFICATION
696931,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Lidl UK GmbH, 137 Cowley Road, Uxbridge",UB8 2AG,Hillingdon,-0.482765,51.534793,GROCER_BAKERY,LOCATION_VERIFICATION
1649467,The Espresso Bakery,the espresso bakery,Restaurant/Cafe/Canteen,"34 High Road, Cowley",UB8 2HL,Hillingdon,-0.481195,51.522642,BAKERY_CAFE,VERIFIED_CANDIDATE
640083,1966,1966,Restaurant/Cafe/Canteen,"Bannerman Centre Brunel University, Kingston Lane, Uxbridge",UB8 3PH,Hillingdon,-0.472868,51.532857,BAKERY_CAFE,VERIFIED_CANDIDATE
519534,Costcutter - Brunel,costcutter brunel,Retailers - other,"Hamilton Centre Brunel University, Kingston Lane, Uxbridge",UB8 3PH,Hillingdon,-0.472868,51.532857,GROCER_BAKERY,VERIFIED_CANDIDATE
1513472,Costcutter,costcutter,Retailers - other,"24 High Street, Harefield",UB9 6BU,Hillingdon,-0.482555,51.603535,GROCER_BAKERY,LOCATION_VERIFICATION
1807507,Taste Temptation,taste temptation,Restaurant/Cafe/Canteen,"22 High Street, Harefield",UB9 6BU,Hillingdon,-0.4823907,51.6036772,BAKERY_CAFE,VERIFIED_CANDIDATE
519909,The Village Bakery,the village bakery,Retailers - other,"12a High Street, Harefield",UB9 6BU,Hillingdon,-0.482555,51.603535,CORE_BAKERY,LOCATION_VERIFICATION
1868178,Laila's,laila s,Restaurant/Cafe/Canteen,"7 High Street, Harefield",UB9 6BX,Hillingdon,-0.4819635,51.6038171,BAKERY_CAFE,VERIFIED_CANDIDATE
1956538,Mitchell's Village Kitchen,mitchell s village kitchen,Other catering premises,"White Heath Cottage, Plough Lane, Harefield",UB9 6PF,Hillingdon,-0.4840029,51.6141215,BAKERY_CAFE,VERIFIED_CANDIDATE
490345,Asda Stores Limited,asda stores limited,Retailers - supermarkets/hypermarkets,"Asda Superstore, Tilley Road, Feltham",TW13 4AU,Hounslow,-0.410988986492157,51.4466018676758,GROCER_BAKERY,VERIFIED_CANDIDATE
1909743,Cakeco – Feltham,cakeco feltham,Retailers - other,"Units 32  The Centre, High Street, Feltham",TW13 4AU,Hounslow,-0.4110301,51.4463526,CORE_BAKERY,VERIFIED_CANDIDATE
490970,Greggs,greggs,Retailers - other,"Unit 22b The Centre, High Street, Feltham",TW13 4AU,Hounslow,-0.409943,51.4466685,BAKERY_CAFE,LOCATION_VERIFICATION
1071186,Haji Baba Ltd T/A Asda,haji baba ltd t a asda,Retailers - other,"Asda Superstore, Tilley Road, Feltham",TW13 4AU,Hounslow,-0.410988986492157,51.4466018676758,GROCER_BAKERY,VERIFIED_CANDIDATE
1556194,Georginos Delights,georginos delights,Restaurant/Cafe/Canteen,"Kiosk 1 The Centre, High Street, Feltham",TW13 4BH,Hounslow,-0.4112741,51.4468979,BAKERY_CAFE,VERIFIED_CANDIDATE
491151,Iceland,iceland,Retailers - supermarkets/hypermarkets,"Unit 10 The Centre, High Street, Feltham",TW13 4BH,Hounslow,-0.410937994718552,51.4462928771973,GROCER_BAKERY,LOCATION_VERIFICATION
1501860,Wenzel’s the Bakers LTD,wenzel s the bakers ltd,Takeaway/sandwich shop,"Kiosk 4 The Centre, High Street, Feltham",TW13 4BH,Hounslow,-0.4112741,51.4468979,CORE_BAKERY,VERIFIED_CANDIDATE
491006,Aldi Stores Ltd,aldi stores ltd,Retailers - supermarkets/hypermarkets,"76-86 High Street, Feltham",TW13 4DD,Hounslow,-0.411194199195,51.4439255349827,GROCER_BAKERY,VERIFIED_CANDIDATE
490752,Tesco Stores Ltd (Main Store),tesco stores ltd main store,Retailers - supermarkets/hypermarkets,"98 High Street, Feltham",TW13 4EX,Hounslow,-0.4131914,51.4437951,GROCER_BAKERY,LOCATION_VERIFICATION
964997,Kubus Polish Shop,kubus polish shop,Retailers - other,"Units 1 & 2 Mercury House, 59 High Street",TW13 4EZ,Hounslow,-0.4121275,51.442726,GROCER_BAKERY,VERIFIED_CANDIDATE
490971,Greggs,greggs,Retailers - other,"8 Market Parade, Hampton Road West, Feltham",TW13 6AL,Hounslow,-0.3871328,51.4403239,CORE_BAKERY,LOCATION_VERIFICATION
1752516,POLSKIE DELIKATESY KOZIOLEK,polskie delikatesy koziolek,Retailers - other,"2 Rex House, Hampton Road West, Feltham",TW13 6AP,Hounslow,-0.3875057,51.4399487,GROCER_BAKERY,VERIFIED_CANDIDATE
490417,Everydays,everydays,Retailers - other,"109-111 Bear Road, Feltham",TW13 6SA,Hounslow,-0.3896703,51.4307686,GROCER_BAKERY,VERIFIED_CANDIDATE
1351410,Lisboa Loja Limited,lisboa loja limited,Restaurant/Cafe/Canteen,"125 Harlington Road West, Feltham",TW14 0JH,Hounslow,-0.409915000200272,51.4564056396484,GROCER_BAKERY,VERIFIED_CANDIDATE
491206,Tesco Stores Ltd (Main Store),tesco stores ltd main store,Retailers - supermarkets/hypermarkets,"Tesco Superstore, Dukes Green Avenue, Feltham",TW14 0LT,Hounslow,-0.415068000555038,51.4593086242676,GROCER_BAKERY,LOCATION_VERIFICATION
490590,Londis – Stone Willy’s,londis stone willy s,Retailers - other,"Hatton Cross Service Station, Great South West Road, Feltham",TW14 0PR,Hounslow,-0.424107998609543,51.4655609130859,GROCER_BAKERY,VERIFIED_CANDIDATE
490395,Greggs,greggs,Retailers - other,"382 Staines Road, Bedfont",TW14 8BT,Hounslow,-0.4294818,51.453662,BAKERY_CAFE,LOCATION_VERIFICATION
898243,Greggs,greggs,Restaurant/Cafe/Canteen,"Clockhouse Lane, Feltham",TW14 8RD,Hounslow,,,BAKERY_CAFE,LOCATION_VERIFICATION
491304,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Lidl Uk Gmbh, New Road, Feltham",TW14 9BG,Hounslow,-0.40930500626564,51.4486923217773,GROCER_BAKERY,LOCATION_VERIFICATION
491236,Bulgarche,bulgarche,Retailers - other,"89 Bedfont Lane, Feltham",TW14 9BH,Hounslow,-0.4127786,51.4483134,GROCER_BAKERY,VERIFIED_CANDIDATE
1838711,Fresh Store1 Ltd,fresh store1 ltd,Retailers - other,"160 Bedfont Lane, Feltham",TW14 9NJ,Hounslow,-0.416371,51.4498016,GROCER_BAKERY,VERIFIED_CANDIDATE
1595203,Ballucci Hounslow,ballucci hounslow,Restaurant/Cafe/Canteen,"Unit 3 Kent Court, 716 London Road, Hounslow",TW3 1BH,Hounslow,-0.3537314,51.4710589,BAKERY_CAFE,VERIFIED_CANDIDATE
490165,Greggs,greggs,Retailers - other,"181 High Street, Hounslow",TW3 1BL,Hounslow,-0.3609235,51.4689099,BAKERY_CAFE,LOCATION_VERIFICATION
490405,Greggs,greggs,Retailers - other,"8 Trinity Parade, High Street, Hounslow",TW3 1HG,Hounslow,-0.36387699842453,51.468677520752,BAKERY_CAFE,LOCATION_VERIFICATION
490164,Pret a Manger,pret a manger,Restaurant/Cafe/Canteen,"198 High Street, Hounslow",TW3 1HL,Hounslow,-0.362738,51.4688984,BAKERY_CAFE,LOCATION_VERIFICATION
1662245,Cake House Bakery,cake house bakery,Retailers - other,"42a Lampton Road, Hounslow",TW3 1JH,Hounslow,-0.3672459,51.4706348,CORE_BAKERY,LOCATION_VERIFICATION
926801,Kredens @ 8 till late,kredens 8 till late,Retailers - other,"52-54 Lampton Road, Hounslow",TW3 1JQ,Hounslow,-0.3673356,51.4709832,GROCER_BAKERY,VERIFIED_CANDIDATE
490456,Hounslow Bazaar,hounslow bazaar,Retailers - other,"86-92 High Street, Hounslow",TW3 1NH,Hounslow,-0.3577768,51.4700133,GROCER_BAKERY,VERIFIED_CANDIDATE
490362,Asda,asda,Retailers - supermarkets/hypermarkets,"Asda The Blenheim Centre, Prince Regent Road, Hounslow",TW3 1NL,Hounslow,-0.361663013696671,51.4708557128906,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
1766932,Dukkan,dukkan,Retailers - supermarkets/hypermarkets,"Unit 3 The Blenheim Centre, Prince Regent Road",TW3 1NL,Hounslow,-0.361684,51.470857,GROCER_BAKERY,VERIFIED_CANDIDATE
490490,Haji Baba Ltd,haji baba ltd,Retailers - other,"Asda @ Blenheim Centre, Alexandra Road, Hounslow",TW3 1NL,Hounslow,-0.362132996320724,51.4711227416992,GROCER_BAKERY,VERIFIED_CANDIDATE
1466697,Karak Chaii Hounslow,karak chaii hounslow,Restaurant/Cafe/Canteen,"26c High Street, Hounslow",TW3 1NW,Hounslow,-0.3555293,51.4706122,BAKERY_CAFE,VERIFIED_CANDIDATE
1012216,Iceland Foods Limited,iceland foods limited,Retailers - other,"147-161 High Street, Hounslow",TW3 1QL,Hounslow,-0.3596205,51.4693223,GROCER_BAKERY,VERIFIED_CANDIDATE
718024,Carpatica Romanian Shop,carpatica romanian shop,Retailers - other,"Unit B, 115-117 High Street, Hounslow",TW3 1QT,Hounslow,-0.3582376,51.4695315,GROCER_BAKERY,VERIFIED_CANDIDATE
1930888,La Monica Shop,la monica shop,Retailers - other,"119a High Street, Hounslow",TW3 1QT,Hounslow,-0.3654477,51.470429,GROCER_BAKERY,VERIFIED_CANDIDATE
490414,BAZA Hounslow Limited,baza hounslow limited,Retailers - other,"Unit A, 79-83 High Street, Hounslow",TW3 1RB,Hounslow,-0.355962008237839,51.4700393676758,GROCER_BAKERY,VERIFIED_CANDIDATE
1944361,Kabuk Bakery,kabuk bakery,Manufacturers/packers,"63 High Street (Inside ), Hounslow",TW3 1RB,Hounslow,-0.3558381,51.4700725,GROCER_BAKERY,VERIFIED_CANDIDATE
577133,Mleczko Delikatesy,mleczko delikatesy,Retailers - other,"65-67 High Street, Hounslow",TW3 1RB,Hounslow,-0.3559617,51.4700392,GROCER_BAKERY,LOCATION_VERIFICATION
877069,Nirala Sweets,nirala sweets,Retailers - other,"35 High Street, Hounslow",TW3 1RH,Hounslow,-0.3547515,51.4704396,GROCER_BAKERY,LOCATION_VERIFICATION
490768,Platinum Food & Wine,platinum food and wine,Retailers - other,"12 Central Avenue, Hounslow",TW3 2QH,Hounslow,-0.3562185,51.4636941,GROCER_BAKERY,VERIFIED_CANDIDATE
1360941,Sainsbury's Supermarkets Ltd,sainsbury s supermarkets ltd,Retailers - other,"333 Bath Road, Hounslow",TW3 3DH,Hounslow,-0.385708004236221,51.4731063842773,GROCER_BAKERY,LOCATION_VERIFICATION
491058,Aldi Stores Ltd,aldi stores ltd,Retailers - supermarkets/hypermarkets,"Aldi, Hospital Road, Hounslow",TW3 3HY,Hounslow,-0.3720702,51.4675508,GROCER_BAKERY,LOCATION_VERIFICATION
1517878,Lidl,lidl,Retailers - supermarkets/hypermarkets,"Unit B, Hospital Road, Hounslow",TW3 3HY,Hounslow,-0.3707858,51.4677822,GROCER_BAKERY,LOCATION_VERIFICATION
621547,Lidl Great Britain Limited,lidl great britain limited,Retailers - supermarkets/hypermarkets,"Halfords Unit A, Hospital Road, Hounslow",TW3 3HY,Hounslow,-0.371109008789062,51.4677429199219,GROCER_BAKERY,VERIFIED_CANDIDATE
1963462,Jay’s Food,jay s food,Takeaway/sandwich shop,"108 Staines Road, Hounslow",TW3 3LH,Hounslow,-0.3703327,51.4667984,GROCER_BAKERY,VERIFIED_CANDIDATE
1731508,Langley Fresh,langley fresh,Farmers/growers,"30 Staines Road, Hounslow",TW3 3LZ,Hounslow,-0.3672116,51.4674072,GROCER_BAKERY,LOCATION_VERIFICATION
1109981,PREZELIER L582,prezelier l582,Retailers - other,"71A Bell Road, Hounslow",TW3 3NX,Hounslow,-0.3640099,51.46554551,CORE_BAKERY,VERIFIED_CANDIDATE
489961,Sylhet Bazar Limited,sylhet bazar limited,Retailers - other,"99 Kingsley Road, Hounslow",TW3 4AH,Hounslow,-0.3578291,51.4743701,GROCER_BAKERY,VERIFIED_CANDIDATE
1149972,Las Fierbinti - Bakery,las fierbinti bakery,Retailers - other,"117 Kingsley Road, Hounslow",TW3 4AJ,Hounslow,-0.3584562,51.4748725,CORE_BAKERY,VERIFIED_CANDIDATE
490071,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"279 Staines Road, Hounslow",TW4 5AL,Hounslow,-0.378508,51.4654564,GROCER_BAKERY,LOCATION_VERIFICATION
490152,Staines Food & Wine Limited,staines food and wine limited,Retailers - other,"395 Staines Road, Hounslow",TW4 5AP,Hounslow,-0.3838664,51.4641774,GROCER_BAKERY,VERIFIED_CANDIDATE
490135,Chahal Sweet Centre,chahal sweet centre,Restaurant/Cafe/Canteen,"288 Staines Road, Hounslow",TW4 5BA,Hounslow,-0.3784592,51.4649481,BAKERY_CAFE,VERIFIED_CANDIDATE
1713486,Bakhtar Market London Ltd.,bakhtar market london ltd,Retailers - supermarkets/hypermarkets,"Section B- Global Trading Centre, 1b Amberley Way, Hounslow",TW4 6BH,Hounslow,-0.3981527,51.4629189,GROCER_BAKERY,VERIFIED_CANDIDATE
1930896,Bath Superstore Ltd,bath superstore ltd,Takeaway/sandwich shop,"Unit A Harrison House, 2 Earl Haig Close, Hounslow",TW4 7BJ,Hounslow,-0.3856487,51.4721902,GROCER_BAKERY,VERIFIED_CANDIDATE
1700250,Felys pastry,felys pastry,Retailers - other,"Kiosk 5 8 Cavendish Parade, Bath Road, Hounslow",TW4 7DJ,Hounslow,-0.3856729,51.4724991,CORE_BAKERY,VERIFIED_CANDIDATE
1822133,Naan Stop,naan stop,Takeaway/sandwich shop,"Kiosk 2 8 Cavendish Parade, Bath Road, Hounslow",TW4 7DJ,Hounslow,,,CORE_BAKERY,VERIFIED_CANDIDATE
1677636,Fresh Meat Hounslow Ltd,fresh meat hounslow ltd,Retailers - other,"364-366 Bath Road, Hounslow",TW4 7HT,Hounslow,-0.3890971,51.4734848,GROCER_BAKERY,VERIFIED_CANDIDATE
928530,Coffee and Cream / Cake Stop,coffee and cream cake stop,Restaurant/Cafe/Canteen,"320 Bath Road, Hounslow",TW4 7HW,Hounslow,-0.3873768,51.473097,BAKERY_CAFE,LOCATION_VERIFICATION
1516277,Sadda Superstore,sadda superstore,Retailers - supermarkets/hypermarkets,"354-356 Bath Road, Hounslow",TW4 7HW,Hounslow,-0.3886864,51.4733712,GROCER_BAKERY,SUPERMARKET_SUPPLEMENT
490309,Londis Hounslow Ltd,londis hounslow ltd,Retailers - other,"71 Salisbury Road, Hounslow",TW4 7NW,Hounslow,-0.3966554,51.4696182,GROCER_BAKERY,VERIFIED_CANDIDATE
490241,Produkty Polskie,produkty polskie,Retailers - other,"309 Vicarage Farm Road, Hounslow",TW5 0DT,Hounslow,,,GROCER_BAKERY,VERIFIED_CANDIDATE
799418,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"78 Upper Sutton Lane, Hounslow",TW5 0PT,Hounslow,-0.3733287,51.4803729,GROCER_BAKERY,LOCATION_VERIFICATION
1556193,SREE GANESH SUPRSTORE LTD,sree ganesh suprstore ltd,Retailers - other,"162a Heston Road, Hounslow",TW5 0QU,Hounslow,-0.3724153,51.4841361,GROCER_BAKERY,VERIFIED_CANDIDATE
1752515,Greggs,greggs,Restaurant/Cafe/Canteen,"Asda Express, 270 Heston Road, Hounslow",TW5 0RG,Hounslow,-0.3716213,51.4884352,GROCER_BAKERY,LOCATION_VERIFICATION
490592,Rontec Esso Chiswick Flyover,rontec esso chiswick flyover,Takeaway/sandwich shop,"1 Great West Road, Hounslow",TW5 9AN,Hounslow,-0.392186,51.474993,GROCER_BAKERY,VERIFIED_CANDIDATE
950687,"Greggs in Forecourt, Heston East",greggs in forecourt heston east,Takeaway/sandwich shop,"Heston Services East, North Hyde Lane, Hounslow",TW5 9NA,Hounslow,-0.387881994247437,51.4885559082031,BAKERY_CAFE,VERIFIED_CANDIDATE
580981,Greggs,greggs,Takeaway/sandwich shop,"Heston services, Westbound",TW5 9NB,Hounslow,-0.396117985248566,51.4865837097168,CORE_BAKERY,LOCATION_VERIFICATION
855166,Greggs in Forecourt,greggs in forecourt,Takeaway/sandwich shop,"Heston Services West, Junction 2/3 M4",TW5 9NB,Hounslow,-0.396117985248566,51.4865837097168,BAKERY_CAFE,VERIFIED_CANDIDATE
490412,Mleczko Delicatesy,mleczko delicatesy,Retailers - other,"780 Bath Road, Hounslow",TW5 9SL,Hounslow,-0.4133862,51.4798679,GROCER_BAKERY,VERIFIED_CANDIDATE
491147,Harneet Food and Wine Ltd,harneet food and wine ltd,Retailers - other,"774 Bath Road, Hounslow",TW5 9TY,Hounslow,-0.4127037,51.4798649,GROCER_BAKERY,VERIFIED_CANDIDATE
855191,Karak Chaii Hounslow West,karak chaii hounslow west,Restaurant/Cafe/Canteen,"750 Bath Road, Hounslow",TW5 9TY,Hounslow,-0.4117246,51.4796116,BAKERY_CAFE,VERIFIED_CANDIDATE
490946,Ballucci,ballucci,Takeaway/sandwich shop,"479 London Road, Isleworth",TW7 4BX,Hounslow,-0.337973,51.474977,BAKERY_CAFE,VERIFIED_CANDIDATE
855177,Sainsbury's Local,sainsbury s local,Retailers - supermarkets/hypermarkets,"489 London Road, Isleworth",TW7 4BX,Hounslow,-0.3384269,51.474969,GROCER_BAKERY,LOCATION_VERIFICATION
490606,Shell Gillette Corner,shell gillette corner,Retailers - other,"882 Great West Road, Isleworth",TW7 5NG,Hounslow,-0.3283412,51.4834005,GROCER_BAKERY,VERIFIED_CANDIDATE
491129,Tesco Stores Ltd (Main Store),tesco stores ltd main store,Retailers - supermarkets/hypermarkets,"Tesco Extra, Syon Lane, Isleworth",TW7 5NZ,Hounslow,,,GROCER_BAKERY,LOCATION_VERIFICATION
